,Real daily return,Volatility,Sharpe Ratio
2018-08-03 00:00:00-04:00,0.008080363446617963,0.09866352572949495,0.08189818260470272
2018-08-06 00:00:00-04:00,0.0031615714852136975,0.09836885073231559,0.03213996566674409
2018-08-07 00:00:00-04:00,-0.0032451920196466593,0.09047178526844087,-0.03586965825884586
2018-08-08 00:00:00-04:00,-0.0017298159233213061,0.08379620631970118,-0.020643129316877108
2018-08-09 00:00:00-04:00,0.0011708859147071908,0.08265486188115484,0.014165965413997634
2018-08-10 00:00:00-04:00,-0.0037825576155785245,0.08127229101050931,-0.04654178648771452
2018-08-13 00:00:00-04:00,0.002702516058547672,0.08727724231999588,0.0309647278799104
2018-08-14 00:00:00-04:00,0.005159389912215492,0.08721946522571157,0.05915411082679451
2018-08-15 00:00:00-04:00,0.004310870514365685,0.09258007307843497,0.04656369746774193
2018-08-16 00:00:00-04:00,0.00977752609079794,0.09668035601133931,0.10113249986016981
2018-08-17 00:00:00-04:00,0.0023661806887663294,0.0945779622434311,0.02501830905043286
2018-08-20 00:00:00-04:00,9.233703828900115e-05,0.09227832582471325,0.0010006362541123625
2018-08-21 00:00:00-04:00,-0.003336651915089769,0.09032871665726491,-0.036938993916520016
2018-08-22 00:00:00-04:00,-0.0011747482133934008,0.07860961317710446,-0.014944078286541594
2018-08-23 00:00:00-04:00,0.0002585107198418113,0.07946765887245082,0.003253030522224553
2018-08-24 00:00:00-04:00,0.0007645110763923979,0.07773861373919405,0.009834380105583858
2018-08-27 00:00:00-04:00,-0.0014766277988076395,0.07253678664663807,-0.020356950825530927
2018-08-28 00:00:00-04:00,0.00046374691817184705,0.06701006089310341,0.006920556584952683
2018-08-29 00:00:00-04:00,0.0059955100502505085,0.06641092758789133,0.09027896865791808
2018-08-30 00:00:00-04:00,0.0006559998063088112,0.06492518900685595,0.010103933717305606
2018-08-31 00:00:00-04:00,-0.0006445760184773836,0.06669302217435415,-0.009664819458807584
2018-09-04 00:00:00-04:00,0.00106484577643658,0.06885558496607667,0.015464915111260783
2018-09-05 00:00:00-04:00,0.0034697945894184997,0.0679942283800966,0.05103072234340091
2018-09-06 00:00:00-04:00,-5.9982795935417384e-05,0.06749666110551199,-0.0008886779724059417
2018-09-07 00:00:00-04:00,-0.0031621525233316078,0.06756121001736783,-0.046804261239825624
2018-09-10 00:00:00-04:00,0.0005188954901116018,0.07048397869221187,0.0073618927271047645
2018-09-11 00:00:00-04:00,-0.0012463251755930379,0.06767160816758049,-0.018417253695326194
2018-09-12 00:00:00-04:00,0.00395995092649685,0.06656465300188281,0.059490296244537486
2018-09-13 00:00:00-04:00,0.00679585717266361,0.06665046242128721,0.10196264100476983
2018-09-14 00:00:00-04:00,-0.00355789548887709,0.06839778907712928,-0.05201769730985022
2018-09-17 00:00:00-04:00,-0.0028442567176774347,0.06735127971971705,-0.042230180770340735
2018-09-18 00:00:00-04:00,0.005601389965889723,0.07227567029482174,0.07750035306543591
2018-09-19 00:00:00-04:00,-0.007622961896576044,0.07174439300256405,-0.10625167455669475
2018-09-20 00:00:00-04:00,0.007173618924172098,0.07662014133220768,0.09362575948625443
2018-09-21 00:00:00-04:00,0.0004506435582931677,0.07647442414018271,0.005892735556492822
2018-09-24 00:00:00-04:00,-0.008487997996484179,0.07995808680879052,-0.10615559145108279
2018-09-25 00:00:00-04:00,-0.0031061004958609613,0.08670642637786662,-0.03582318664967894
2018-09-26 00:00:00-04:00,0.006722907575669349,0.09054483671847566,0.07424948588258419
2018-09-27 00:00:00-04:00,0.00701941564524548,0.09605776779766859,0.07307494028000772
2018-09-28 00:00:00-04:00,0.002929118448419481,0.0969774519793485,0.030204118469139004
2018-10-01 00:00:00-04:00,0.0004055555696381567,0.09537281384008561,0.004252318384127405
2018-10-02 00:00:00-04:00,-0.004732278760391241,0.08974410377894732,-0.05273080415452726
2018-10-03 00:00:00-04:00,0.0025791668960675105,0.09323553578951595,0.027662917086572158
2018-10-04 00:00:00-04:00,-0.007727768812578176,0.09983292882462003,-0.07740701293211397
2018-10-05 00:00:00-04:00,0.0005648954750885563,0.100304066697985,0.005631830230667053
2018-10-08 00:00:00-04:00,0.004147896783352479,0.09559768797971833,0.04338909100220585
2018-10-09 00:00:00-04:00,0.010902980046206302,0.09348665065412154,0.11662606339962639
2018-10-10 00:00:00-04:00,-0.018881679023295253,0.0990010926991572,-0.1907219254707882
2018-10-11 00:00:00-04:00,-0.04334536484771527,0.1383193153501162,-0.313371742319565
2018-10-12 00:00:00-04:00,0.0008230764603912952,0.19716988067841829,0.004174453306758972
2018-10-15 00:00:00-04:00,0.0013764073310257806,0.16446928664920613,0.008368780330162784
2018-10-16 00:00:00-04:00,0.016378555035669366,0.2039309542369005,0.08031421760839155
2018-10-17 00:00:00-04:00,0.004256952450189646,0.18744304224365047,0.022710645320492537
2018-10-18 00:00:00-04:00,-0.0013220774059518562,0.18385135645626824,-0.007191012519215934
2018-10-19 00:00:00-04:00,0.020303054706108783,0.20157925157901208,0.10071996272964974
2018-10-22 00:00:00-04:00,-0.005792367084271596,0.22699351320643366,-0.025517764813851183
2018-10-23 00:00:00-04:00,0.01511680356510294,0.266133713889577,0.05680153537922345
