,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2000-01-28 00:00:00-05:00,-0.03386,-0.12212,0.1981,-0.15365,0.38604,0.0,0.26102,1.0,-0.53547
2000-01-31 00:00:00-05:00,-0.17603,-0.1995,0.37965,-0.3321,0.70232,0.03185,0.32313,1.0,-0.72932
2000-02-01 00:00:00-05:00,-0.29732,-0.10404,0.51036,-0.20456,0.27004,0.09419,0.05145,1.0,-0.32011
2000-02-02 00:00:00-05:00,-0.11352,-0.1817,0.67787,-0.27253,0.33613,-0.13749,0.15078,1.0,-0.45955
2000-02-03 00:00:00-05:00,-0.13693,-0.14277,0.48591,-0.31974,0.52942,-0.16602,0.2517,1.0,-0.50157
2000-02-04 00:00:00-05:00,-0.07395,-0.05816,0.18974,-0.23127,0.42947,-0.16128,0.18229,1.0,-0.27684
2000-02-07 00:00:00-05:00,-0.08047,-0.03708,-0.00612,-0.23623,0.47138,-0.06859,0.20839,1.0,-0.25128
2000-02-08 00:00:00-05:00,-0.13531,0.00142,0.10147,-0.19322,0.33544,-0.09913,0.19456,1.0,-0.20522
2000-02-09 00:00:00-05:00,-0.10606,0.06695,0.04622,-0.27478,0.28969,-0.0699,0.19928,1.0,-0.1514
2000-02-10 00:00:00-05:00,-0.10289,0.14627,-0.06729,-0.31645,0.26895,-0.02483,0.09015,1.0,0.00609
2000-02-11 00:00:00-05:00,-0.04095,0.07018,-0.00856,-0.30448,0.21699,-0.10998,0.13105,1.0,0.04576
2000-02-14 00:00:00-05:00,0.03295,0.04995,-0.07905,-0.22672,0.46828,-0.31191,0.08802,1.0,-0.02152
2000-02-15 00:00:00-05:00,0.08351,-0.02003,-0.03918,-0.28153,0.43115,-0.27003,0.1323,1.0,-0.03619
2000-02-16 00:00:00-05:00,0.00898,-0.0115,0.22339,-0.32303,0.33986,-0.20787,0.23338,1.0,-0.26322
2000-02-17 00:00:00-05:00,-0.16786,-0.14337,0.47301,-0.34936,0.29122,-0.02242,0.13581,1.0,-0.21703
2000-02-18 00:00:00-05:00,-0.32503,-0.14483,0.45964,-0.20612,0.23761,0.05623,0.12296,1.0,-0.20045
2000-02-22 00:00:00-05:00,-0.32505,-0.20022,0.61917,-0.4077,0.3832,0.22182,0.06801,1.0,-0.35924
2000-02-23 00:00:00-05:00,-0.62749,-0.10534,0.668,-0.41204,0.42431,0.4753,0.28827,1.0,-0.71101
2000-02-24 00:00:00-05:00,-0.62244,-0.12514,0.32642,-0.14182,0.30227,0.41049,0.35421,1.0,-0.504
2000-02-25 00:00:00-05:00,-0.42911,0.10488,0.27769,-0.17053,0.14593,0.34552,0.14143,1.0,-0.41581
2000-02-28 00:00:00-05:00,-0.34618,0.03043,0.20576,-0.12313,0.10072,0.32067,0.16455,1.0,-0.35283
2000-02-29 00:00:00-05:00,-0.26612,-0.10382,0.51268,-0.14501,0.22335,0.33768,-0.07066,1.0,-0.4881
2000-03-01 00:00:00-05:00,-0.19177,-0.14574,0.79923,-0.21695,0.21724,0.33067,-0.16711,1.0,-0.62556
2000-03-02 00:00:00-05:00,-0.33751,-0.1438,0.89104,-0.0708,0.16863,0.23685,-0.28407,1.0,-0.46035
2000-03-03 00:00:00-05:00,-0.28644,-0.0837,1.0,-0.16598,0.04766,0.35683,-0.38812,1.0,-0.48023
2000-03-06 00:00:00-05:00,-0.19182,-0.01993,0.52212,-0.03847,-0.05119,0.20072,-0.16798,1.0,-0.25345
2000-03-07 00:00:00-05:00,-0.26717,-0.05637,0.50111,-0.08819,-0.17305,0.58783,-0.21805,1.0,-0.28612
2000-03-08 00:00:00-05:00,-0.36248,-0.05801,1.0,-0.14444,-0.09072,0.33887,-0.28147,1.0,-0.40176
2000-03-09 00:00:00-05:00,-0.46886,0.11626,0.94797,-0.18872,-0.0793,0.31976,-0.25212,1.0,-0.39499
2000-03-10 00:00:00-05:00,-0.3346,0.14181,0.69361,-0.04841,-0.11107,0.15506,-0.19321,1.0,-0.30318
2000-03-13 00:00:00-05:00,-0.41164,0.05989,0.64691,-0.01797,-0.09633,0.31831,-0.22331,1.0,-0.27585
2000-03-14 00:00:00-05:00,-0.56518,0.01518,0.63403,0.14962,-0.07336,0.21521,-0.15563,1.0,-0.21987
2000-03-15 00:00:00-05:00,-0.53743,0.05336,1.0,0.15642,-0.02478,0.14719,-0.4125,1.0,-0.38226
2000-03-16 00:00:00-05:00,-0.43449,0.02588,1.0,0.33234,-0.28515,0.45066,-0.43668,1.0,-0.65255
2000-03-17 00:00:00-05:00,-0.33673,0.05817,1.0,0.43531,-0.20655,0.24223,-0.39723,1.0,-0.79521
2000-03-20 00:00:00-05:00,-0.24546,-0.14829,0.83207,0.46279,-0.23259,0.42908,-0.53198,1.0,-0.56562
2000-03-21 00:00:00-05:00,-0.37121,-0.27718,0.6415,0.32021,-0.09369,0.70046,-0.4601,1.0,-0.45999
2000-03-22 00:00:00-05:00,-0.49622,-0.25897,0.6754,0.51657,-0.15306,0.51953,-0.42518,1.0,-0.37807
2000-03-23 00:00:00-05:00,-0.54288,-0.00421,0.58029,0.58332,0.00791,0.21153,-0.40208,1.0,-0.43388
2000-03-24 00:00:00-05:00,-0.65402,-0.07792,0.46101,0.72827,-0.01782,0.29561,-0.43043,1.0,-0.3047
2000-03-27 00:00:00-05:00,-0.58843,-0.152,0.48705,0.70329,-0.03196,0.27815,-0.34522,1.0,-0.35087
2000-03-28 00:00:00-05:00,-0.42832,-0.04906,0.47981,0.45646,-0.0706,0.07807,-0.25746,1.0,-0.2089
2000-03-29 00:00:00-05:00,-0.63573,-0.2662,0.69377,1.0,0.02076,0.29757,-0.76072,1.0,-0.34944
2000-03-30 00:00:00-05:00,-0.40298,-0.13968,0.79938,0.81672,-0.27495,0.21915,-0.73522,1.0,-0.28243
2000-03-31 00:00:00-05:00,0.00761,-0.42954,0.75575,1.0,-0.38194,0.55017,-1.0,1.0,-0.50205
2000-04-03 00:00:00-04:00,-0.0157,-0.19266,0.37644,0.48556,-0.2145,0.34944,-0.63608,1.0,-0.1525
2000-04-04 00:00:00-04:00,-0.10722,-0.32209,0.57058,1.0,-0.21504,0.06154,-0.73747,1.0,-0.25031
2000-04-05 00:00:00-04:00,-0.05261,0.17461,0.6938,1.0,-1.0,0.19797,-1.0,1.0,-0.01377
2000-04-06 00:00:00-04:00,-0.0108,-0.04497,0.33,1.0,-0.92833,0.24104,-0.89337,1.0,0.30643
2000-04-07 00:00:00-04:00,0.06598,-0.29448,0.40399,0.95021,-0.88179,0.39042,-0.95323,1.0,0.3189
2000-04-10 00:00:00-04:00,0.21843,-0.19665,0.22369,0.43767,-0.80476,0.37844,-0.70165,1.0,0.44483
2000-04-11 00:00:00-04:00,0.58528,-0.46683,0.15164,0.62549,-1.0,0.59339,-1.0,0.98615,0.52489
2000-04-12 00:00:00-04:00,0.39733,-0.63665,0.03107,1.0,-1.0,0.70257,-1.0,0.56211,0.94358
2000-04-13 00:00:00-04:00,0.43714,-0.71074,0.2118,1.0,-1.0,0.62219,-0.68234,0.12195,1.0
2000-04-14 00:00:00-04:00,0.37667,-0.72387,0.23426,1.0,-1.0,1.0,-0.80451,-0.08255,1.0
2000-04-17 00:00:00-04:00,0.35696,-0.64587,0.51474,1.0,-1.0,1.0,-1.0,-0.22583,1.0
2000-04-18 00:00:00-04:00,0.27279,0.04481,0.32092,0.69908,-1.0,1.0,-1.0,0.32765,0.33475
2000-04-19 00:00:00-04:00,0.12304,0.09372,0.201,0.79022,-1.0,0.8894,-1.0,0.39792,0.5047
2000-04-20 00:00:00-04:00,0.4606,0.1982,0.48859,-0.00418,-1.0,0.91284,-1.0,0.3734,0.57054
2000-04-24 00:00:00-04:00,0.76256,-0.26081,0.6363,-0.02284,-1.0,0.95713,-1.0,0.28058,0.64708
2000-04-25 00:00:00-04:00,0.91086,-0.25411,0.50098,0.25657,-1.0,0.80733,-1.0,0.19288,0.58549
2000-04-26 00:00:00-04:00,0.98683,-0.3998,0.41028,0.18839,-0.9482,1.0,-0.89597,0.21822,0.44026
2000-04-27 00:00:00-04:00,0.45872,-0.16027,0.4952,0.10804,-0.55617,1.0,-0.90192,-0.0027,0.5591
2000-04-28 00:00:00-04:00,0.42271,-0.0487,0.64159,0.13525,-0.88725,1.0,-0.88937,0.22714,0.39862
2000-05-01 00:00:00-04:00,-0.10842,-0.19854,0.54856,0.65364,-0.8336,1.0,-0.77655,0.11777,0.59715
2000-05-02 00:00:00-04:00,0.14542,-0.18499,0.70681,0.30387,-0.7279,1.0,-0.69612,0.06949,0.38343
2000-05-03 00:00:00-04:00,0.27668,-0.25605,0.78804,0.21235,-0.64818,1.0,-0.40026,0.0004,0.02701
2000-05-04 00:00:00-04:00,-0.33381,-0.07673,0.93514,0.40626,-0.80683,1.0,-0.37268,-0.07595,0.3246
2000-05-05 00:00:00-04:00,-0.42478,-0.08474,1.0,0.27308,-0.52615,1.0,-0.20251,-0.10254,0.06764
2000-05-08 00:00:00-04:00,-0.48867,0.18203,0.8226,0.35514,-0.49592,1.0,-0.33264,-0.13012,0.08757
2000-05-09 00:00:00-04:00,-0.50994,0.27642,0.753,0.26149,-0.48232,1.0,-0.30378,-0.12052,0.12566
2000-05-10 00:00:00-04:00,-0.48309,0.32089,0.78634,0.24873,-0.51916,1.0,-0.29501,-0.17403,0.11532
2000-05-11 00:00:00-04:00,-0.33712,0.2667,0.67439,0.18259,-0.45749,1.0,-0.47991,-0.3154,0.46624
2000-05-12 00:00:00-04:00,-0.17999,0.11299,0.66265,0.26818,-0.47469,1.0,-0.45786,-0.3236,0.39232
2000-05-15 00:00:00-04:00,0.25315,-0.02996,0.69537,0.36607,-0.48564,1.0,-0.59837,-0.42857,0.22794
2000-05-16 00:00:00-04:00,-0.17173,-0.07407,0.63753,0.57667,-0.42057,0.97217,-0.47422,-0.35721,0.31143
2000-05-17 00:00:00-04:00,0.01259,-0.15099,0.59791,0.52668,-0.30134,0.97951,-0.66707,-0.36737,0.37009
2000-05-18 00:00:00-04:00,-0.22875,0.07147,0.7043,0.33784,-0.36158,0.90581,-0.47049,-0.30105,0.34246
2000-05-19 00:00:00-04:00,0.03263,0.0031,0.5576,0.32227,-0.37661,0.58879,-0.37221,-0.26088,0.50531
2000-05-22 00:00:00-04:00,-0.21597,0.22688,0.59883,0.20552,-0.17807,0.43748,-0.2131,-0.18927,0.32771
2000-05-23 00:00:00-04:00,-0.35531,0.25155,0.58094,0.29262,-0.22217,0.48149,-0.2046,-0.20865,0.38414
2000-05-24 00:00:00-04:00,-0.51908,0.35703,0.6071,0.46517,-0.2781,0.61514,-0.28252,-0.31899,0.35424
2000-05-25 00:00:00-04:00,-0.67492,0.58209,0.55325,0.47677,-0.27948,0.84472,-0.33872,-0.37577,0.21208
2000-05-26 00:00:00-04:00,-0.79369,0.91621,0.55746,0.60321,-0.25382,1.0,-0.51269,-0.52354,0.00685
2000-05-30 00:00:00-04:00,-0.80114,1.0,0.6915,0.58766,-0.22892,0.63465,-0.66141,-0.38523,0.1629
2000-05-31 00:00:00-04:00,-0.64512,0.79689,0.52638,0.42128,0.02691,0.35796,-0.4329,-0.26492,0.21351
2000-06-01 00:00:00-04:00,-0.62465,0.99612,0.17096,0.465,0.07997,0.57903,-0.50174,-0.34918,0.18448
2000-06-02 00:00:00-04:00,-0.78662,0.86392,0.31217,1.0,-0.05106,0.6457,-0.76498,-0.43098,0.21186
2000-06-05 00:00:00-04:00,-0.54984,0.30809,0.19761,1.0,0.00247,0.54446,-0.435,-0.3602,0.29242
2000-06-06 00:00:00-04:00,-0.51201,0.50284,0.18081,1.0,0.07374,0.65424,-0.58762,-0.42368,0.11167
2000-06-07 00:00:00-04:00,-0.72076,0.64616,0.40649,1.0,0.01689,0.83363,-0.80106,-0.46863,0.08728
2000-06-08 00:00:00-04:00,-0.71462,0.75094,0.24302,1.0,-0.02527,0.71379,-0.76242,-0.37672,0.17129
2000-06-09 00:00:00-04:00,-0.77652,0.58687,0.47503,0.89198,0.04103,0.51615,-0.81164,-0.33336,0.41048
2000-06-12 00:00:00-04:00,-0.98938,0.8103,0.38315,0.63937,0.19754,0.61859,-0.89369,-0.36901,0.60314
2000-06-13 00:00:00-04:00,-0.97915,0.62036,0.72146,0.60531,0.14601,0.52189,-0.63566,-0.31695,0.31672
2000-06-14 00:00:00-04:00,-0.74536,0.6837,0.82035,0.72054,-0.22348,0.31515,-0.87156,-0.16477,0.46543
2000-06-15 00:00:00-04:00,-0.74016,0.74016,0.58665,0.63235,-0.03756,0.20197,-0.71963,-0.22092,0.55714
2000-06-16 00:00:00-04:00,-0.55518,0.74313,0.30693,0.23138,0.02129,0.22605,-0.38963,-0.14781,0.56384
2000-06-19 00:00:00-04:00,-0.47567,0.85446,0.58311,0.01268,0.07514,-0.0043,-0.43676,-0.06451,0.45585
2000-06-20 00:00:00-04:00,-0.42279,0.92733,0.4276,0.00893,0.05193,-0.14431,-0.42235,-0.01393,0.58757
2000-06-21 00:00:00-04:00,-0.50618,1.0,0.50116,0.14193,0.14233,-0.22289,-0.49597,-0.02095,0.46058
2000-06-22 00:00:00-04:00,-0.50419,1.0,0.55164,0.08716,0.08768,-0.24199,-0.45492,0.03046,0.44416
2000-06-23 00:00:00-04:00,-0.6804,1.0,0.35996,0.21229,0.32184,-0.36117,-0.49902,-0.07389,0.7204
2000-06-26 00:00:00-04:00,-0.76481,1.0,0.47758,0.22284,0.32685,-0.33285,-0.6475,-0.05933,0.77722
2000-06-27 00:00:00-04:00,-0.6487,1.0,0.45035,0.24477,0.15401,-0.12478,-0.63375,-0.06482,0.62292
2000-06-28 00:00:00-04:00,-0.61298,1.0,0.43313,0.16762,0.15559,-0.03904,-0.5247,-0.04946,0.46985
2000-06-29 00:00:00-04:00,-0.98274,1.0,0.62879,0.44291,0.10199,0.26278,-0.82642,-0.13854,0.51122
2000-06-30 00:00:00-04:00,-0.80758,1.0,0.85051,0.46491,0.3245,0.05616,-0.72061,-0.1336,-0.0343
2000-07-03 00:00:00-04:00,-0.48961,1.0,0.46233,0.18034,0.27277,0.0435,-0.42581,-0.0339,-0.00961
2000-07-05 00:00:00-04:00,-0.45576,1.0,0.44523,0.27109,0.15493,-0.09315,-0.33481,-0.05752,0.06999
2000-07-06 00:00:00-04:00,-0.52271,1.0,0.32275,0.23318,0.29223,-0.09908,-0.3823,-0.0998,0.25574
2000-07-07 00:00:00-04:00,-0.53216,1.0,0.44723,0.3162,0.28387,-0.1651,-0.51161,-0.02946,0.19103
2000-07-10 00:00:00-04:00,-0.49656,1.0,0.53254,0.35361,0.33675,-0.24139,-0.82746,0.18078,0.16173
2000-07-11 00:00:00-04:00,-0.3277,1.0,0.44321,0.38517,0.31574,-0.39574,-0.6113,0.15446,0.03615
2000-07-12 00:00:00-04:00,-0.10007,0.76928,0.25465,0.3516,0.20833,-0.13746,-0.21533,0.01076,-0.14177
2000-07-13 00:00:00-04:00,-0.11258,0.55501,0.38359,0.45553,0.30817,-0.18971,-0.28614,-0.03214,-0.08174
2000-07-14 00:00:00-04:00,-0.25977,0.52974,0.32171,0.35562,0.3162,0.00014,-0.24913,-0.05713,0.04262
2000-07-17 00:00:00-04:00,-0.41361,0.57015,0.40539,0.76061,0.20714,0.03223,-0.44019,0.06824,-0.18996
2000-07-18 00:00:00-04:00,-0.64581,1.0,0.43906,0.7717,0.07481,0.17173,-0.81091,0.32027,-0.32084
2000-07-19 00:00:00-04:00,-0.85464,0.95087,0.69048,0.8118,0.13984,0.41781,-1.0,0.54256,-0.69871
2000-07-20 00:00:00-04:00,-0.72166,1.0,0.9084,0.76115,0.51883,-0.14482,-0.96421,0.178,-0.53569
2000-07-21 00:00:00-04:00,-0.84966,1.0,0.5014,1.0,0.26062,0.23105,-0.76821,0.32064,-0.69584
2000-07-24 00:00:00-04:00,-0.58068,1.0,0.02154,1.0,0.01484,0.3852,-0.5827,-0.07313,-0.18507
2000-07-25 00:00:00-04:00,-0.22659,1.0,0.10917,0.61861,-0.03099,0.17345,-0.40632,-0.08132,-0.15602
2000-07-26 00:00:00-04:00,-0.47277,1.0,0.0437,1.0,-0.05377,0.06348,-0.47537,-0.0628,-0.04247
2000-07-27 00:00:00-04:00,-0.47497,1.0,-0.03788,1.0,0.0443,0.0242,-0.69177,-0.10667,0.24279
2000-07-28 00:00:00-04:00,-0.26641,0.86592,0.26725,1.0,0.13536,-0.0141,-0.74025,-0.1488,-0.09898
2000-07-31 00:00:00-04:00,-0.20824,1.0,0.09204,1.0,0.21436,-0.27423,-0.65849,-0.16358,-0.00186
2000-08-01 00:00:00-04:00,-0.38985,0.78869,0.04725,1.0,0.39384,-0.13742,-0.58638,-0.22256,0.10642
2000-08-02 00:00:00-04:00,-0.39302,0.88962,0.01852,1.0,0.38729,-0.1797,-0.66637,-0.21096,0.15464
2000-08-03 00:00:00-04:00,-0.50632,0.73007,0.12385,1.0,0.472,-0.17439,-0.75762,-0.2018,0.31422
2000-08-04 00:00:00-04:00,-0.43316,0.72652,0.09182,1.0,0.20689,-0.25189,-0.40621,0.11025,-0.04422
2000-08-07 00:00:00-04:00,-0.43314,0.74171,0.03026,1.0,0.39004,-0.25823,-0.41069,0.01125,-0.0712
2000-08-08 00:00:00-04:00,-0.42105,0.65205,-0.00592,1.0,0.09213,-0.12398,-0.41713,0.03816,0.18572
2000-08-09 00:00:00-04:00,-0.3089,0.78459,-0.04,1.0,0.11727,-0.08517,-0.4537,0.06938,-0.08346
2000-08-10 00:00:00-04:00,-0.3976,0.42519,0.28014,1.0,0.05058,0.10011,-0.38799,0.00704,-0.07747
2000-08-11 00:00:00-04:00,-0.38115,0.41456,0.23917,1.0,0.11892,0.09626,-0.42687,-0.06429,0.0034
2000-08-14 00:00:00-04:00,-0.47996,0.45322,0.19672,1.0,0.07023,0.13702,-0.34516,0.0278,-0.05985
2000-08-15 00:00:00-04:00,-0.41053,0.2595,0.16718,1.0,0.12212,0.20673,-0.4078,0.09339,-0.0306
2000-08-16 00:00:00-04:00,-0.55829,0.2712,0.15753,0.86954,0.2289,0.31887,-0.42807,0.16521,-0.0249
2000-08-17 00:00:00-04:00,-0.46245,0.34964,0.21009,0.50512,0.07003,0.10728,-0.21529,0.47214,-0.03657
2000-08-18 00:00:00-04:00,-0.48604,0.27482,0.3553,0.61935,0.12695,0.0904,-0.26918,0.45758,-0.16918
2000-08-21 00:00:00-04:00,-0.30816,0.14887,0.27666,0.47901,0.0948,0.09148,-0.1393,0.36144,-0.00481
2000-08-22 00:00:00-04:00,-0.30361,0.15575,0.25392,0.47019,0.13003,0.18055,-0.11878,0.30213,-0.07018
2000-08-23 00:00:00-04:00,-0.3672,0.19316,0.33401,0.87812,-0.07392,0.29649,-0.30842,0.25538,-0.20762
2000-08-24 00:00:00-04:00,-0.46807,0.35639,0.28739,0.66513,-0.15195,0.14159,-0.18438,0.54742,-0.19351
2000-08-25 00:00:00-04:00,-0.65459,0.37362,0.26052,0.68581,-0.07526,0.50169,-0.33315,0.53908,-0.29771
2000-08-28 00:00:00-04:00,-0.595,0.73426,0.58992,0.19243,0.07015,0.72444,-0.60441,0.1557,-0.26749
2000-08-29 00:00:00-04:00,-0.40253,0.38115,0.43783,0.3334,-0.02135,0.45085,-0.33247,0.08184,0.07129
2000-08-30 00:00:00-04:00,-0.48738,0.40114,0.36712,0.55088,0.03753,0.65609,-0.53265,0.17252,-0.16525
2000-08-31 00:00:00-04:00,-0.58672,0.24319,0.4399,0.56716,0.20602,0.71703,-0.49204,-0.02013,-0.07441
2000-09-01 00:00:00-04:00,-0.45816,0.19257,0.22293,0.65153,0.09748,0.60522,-0.28731,0.07162,-0.09587
2000-09-05 00:00:00-04:00,-0.31514,0.05864,0.36078,0.69701,-0.02707,0.68946,-0.38788,0.02732,-0.10313
2000-09-06 00:00:00-04:00,-0.16012,0.03865,0.22173,0.7541,-0.13693,0.68106,-0.34435,0.00438,-0.05852
2000-09-07 00:00:00-04:00,-0.23762,-0.18197,0.38101,0.88614,-0.00413,0.77016,-0.18808,-0.28786,-0.13766
2000-09-08 00:00:00-04:00,-0.27508,-0.17142,0.56817,0.93807,-0.27895,1.0,-0.65405,-0.08011,-0.04663
2000-09-11 00:00:00-04:00,-0.03888,-0.20129,0.53607,1.0,-0.34173,0.49581,-0.48535,-0.231,0.26637
2000-09-12 00:00:00-04:00,-0.0148,-0.01857,0.27754,1.0,-0.19405,0.31269,-0.33815,-0.21197,0.1873
2000-09-13 00:00:00-04:00,-0.00215,-0.02227,0.33721,1.0,-0.21036,0.45972,-0.38878,-0.3305,0.15714
2000-09-14 00:00:00-04:00,0.03747,0.01167,0.19094,1.0,-0.21354,0.6961,-0.40571,-0.41349,0.09657
2000-09-15 00:00:00-04:00,0.08141,-0.0412,0.14867,1.0,-0.17668,0.70458,-0.38931,-0.39469,0.06722
2000-09-18 00:00:00-04:00,0.03394,-0.03314,0.40947,1.0,-0.2824,0.69546,-0.53212,-0.40186,0.11066
2000-09-19 00:00:00-04:00,-0.05323,-0.07401,0.51307,1.0,-0.19099,0.82382,-0.62957,-0.53863,0.14953
2000-09-20 00:00:00-04:00,-0.0697,0.00226,0.4158,1.0,-0.14026,0.49296,-0.51994,-0.29816,0.11705
2000-09-21 00:00:00-04:00,-0.31977,-0.10814,0.53229,1.0,-0.23458,0.84521,-0.83818,-0.30101,0.42418
2000-09-22 00:00:00-04:00,-0.10689,0.00184,0.48567,1.0,-0.16062,0.75441,-0.88868,-0.43157,0.34584
2000-09-25 00:00:00-04:00,-0.08462,0.02689,0.34681,1.0,-0.36808,0.71714,-0.80363,-0.36881,0.5343
2000-09-26 00:00:00-04:00,-0.2045,-0.09261,0.28531,1.0,-0.26482,0.58731,-0.53062,-0.36518,0.58511
2000-09-27 00:00:00-04:00,-0.2753,-0.11963,0.40306,1.0,-0.2315,0.66286,-0.63118,-0.42758,0.61926
2000-09-28 00:00:00-04:00,-0.33488,-0.14728,0.82157,1.0,-0.42352,0.7069,-0.76735,-0.35926,0.50384
2000-09-29 00:00:00-04:00,-0.324,-0.14789,0.5602,0.96142,-0.31726,0.59349,-0.59069,-0.31941,0.58414
2000-10-02 00:00:00-04:00,-0.55762,-0.14025,0.62975,1.0,-0.36272,0.69054,-0.58013,-0.43902,0.75946
2000-10-03 00:00:00-04:00,-0.57349,-0.18175,0.66884,1.0,-0.25226,0.57142,-0.59731,-0.38952,0.75407
2000-10-04 00:00:00-04:00,-0.59046,-0.18442,0.4716,1.0,-0.10239,0.68517,-0.55273,-0.51998,0.79321
2000-10-05 00:00:00-04:00,-0.6523,-0.18621,0.36461,0.98394,-0.16635,0.93012,-0.64478,-0.62903,1.0
2000-10-06 00:00:00-04:00,-0.49848,0.02372,0.37549,0.97387,-0.16039,0.68108,-0.61133,-0.55864,0.77468
2000-10-09 00:00:00-04:00,-0.59083,0.17474,0.45787,0.57293,-0.29347,0.58009,-0.45923,-0.44208,1.0
2000-10-10 00:00:00-04:00,-0.54479,0.02563,0.57901,0.53422,-0.26204,0.46779,-0.37743,-0.42239,1.0
2000-10-11 00:00:00-04:00,-0.53843,0.07226,0.61788,0.30388,-0.15185,0.36578,-0.30208,-0.36743,1.0
2000-10-12 00:00:00-04:00,-0.66694,0.10743,0.90669,0.49331,-0.37987,0.46247,-0.45322,-0.46987,1.0
2000-10-13 00:00:00-04:00,-0.5179,0.27028,0.92818,0.09262,-0.49209,0.32412,-0.33699,-0.26821,1.0
2000-10-16 00:00:00-04:00,-0.52862,0.13964,0.72957,0.26876,-0.32486,0.42814,-0.47924,-0.23296,0.99957
2000-10-17 00:00:00-04:00,-0.45508,0.08642,0.68046,0.21475,-0.33179,0.51454,-0.47753,-0.23176,1.0
2000-10-18 00:00:00-04:00,-0.37407,0.21865,0.63162,0.1404,-0.36711,0.38752,-0.36773,-0.13383,0.86456
2000-10-19 00:00:00-04:00,-0.36873,0.22831,0.53012,0.09235,-0.23818,0.30622,-0.34559,-0.2045,1.0
2000-10-20 00:00:00-04:00,-0.33305,0.10132,0.4603,0.23205,-0.30882,0.34146,-0.37121,-0.12206,1.0
2000-10-23 00:00:00-04:00,-0.28387,0.05296,0.4917,0.21144,-0.21322,0.42093,-0.34815,-0.09217,0.76038
2000-10-24 00:00:00-04:00,-0.21702,0.11854,0.38669,0.06044,-0.1704,0.3905,-0.32851,-0.06985,0.82961
2000-10-25 00:00:00-04:00,-0.35503,0.05076,0.34487,0.23305,-0.25748,0.5988,-0.3523,-0.22336,0.9607
2000-10-26 00:00:00-04:00,-0.45426,0.3223,0.22445,0.44493,-0.4134,0.76508,-0.50093,-0.38817,1.0
2000-10-27 00:00:00-04:00,-0.40954,0.28859,0.30327,0.04348,-0.28954,0.86426,-0.48283,-0.31769,1.0
2000-10-30 00:00:00-05:00,-0.2717,0.23605,0.21065,-0.0158,-0.26341,0.56482,-0.29109,-0.16952,1.0
2000-10-31 00:00:00-05:00,-0.30875,0.31865,0.14828,0.05628,-0.19474,0.30822,-0.18629,-0.14165,1.0
2000-11-01 00:00:00-05:00,-0.25923,0.17232,0.14137,-0.01416,-0.11515,0.35688,-0.21103,-0.071,1.0
2000-11-02 00:00:00-05:00,-0.16752,0.33366,0.11249,-0.0291,-0.06829,0.23334,-0.22041,-0.04992,0.85576
2000-11-03 00:00:00-05:00,-0.16079,0.28456,0.01869,-0.03067,-0.04672,0.23313,-0.23794,-0.06025,1.0
2000-11-06 00:00:00-05:00,-0.19778,0.29825,0.03579,-0.02551,-0.02624,0.20681,-0.24346,-0.04785,1.0
2000-11-07 00:00:00-05:00,-0.20284,0.4051,-0.01064,-0.00855,-0.03853,0.22029,-0.27867,-0.08616,1.0
2000-11-08 00:00:00-05:00,-0.20671,0.33707,0.01832,0.02433,-0.03009,0.28183,-0.29867,-0.12608,1.0
2000-11-09 00:00:00-05:00,-0.1227,0.32136,-0.01217,-0.02469,-0.01094,0.23705,-0.27005,-0.11785,1.0
2000-11-10 00:00:00-05:00,-0.11342,0.37071,-0.06144,-0.05446,-0.1034,0.26043,-0.2264,-0.07202,1.0
2000-11-13 00:00:00-05:00,-0.17542,0.44076,-0.06047,-0.0492,-0.10045,0.20765,-0.2138,-0.04907,1.0
2000-11-14 00:00:00-05:00,-0.06781,0.32915,-0.01568,-0.0813,-0.13224,0.14798,-0.1496,-0.0305,1.0
2000-11-15 00:00:00-05:00,-0.0962,0.36661,-0.053,-0.15647,-0.0733,0.17446,-0.15338,-0.00872,1.0
2000-11-16 00:00:00-05:00,-0.08119,0.36464,-0.06129,-0.15943,-0.07793,0.19339,-0.15316,-0.02502,1.0
2000-11-17 00:00:00-05:00,-0.08051,0.35697,-0.01002,-0.15688,-0.08385,0.15119,-0.17386,-0.00303,1.0
2000-11-20 00:00:00-05:00,-0.08525,0.41257,-0.02824,-0.13172,-0.15166,0.13757,-0.15993,0.00666,1.0
2000-11-21 00:00:00-05:00,-0.07849,0.45811,-0.03978,-0.18905,-0.12384,0.10034,-0.1569,0.02963,1.0
2000-11-22 00:00:00-05:00,-0.08055,0.56645,-0.0388,-0.17575,-0.23592,0.12666,-0.15573,0.0465,0.94713
2000-11-24 00:00:00-05:00,-0.05983,0.60751,-0.05927,-0.23182,-0.27015,0.13737,-0.16137,0.05886,0.97872
2000-11-27 00:00:00-05:00,-0.03273,0.54313,-0.00232,-0.26365,-0.26731,0.18477,-0.16462,0.05305,0.94967
2000-11-28 00:00:00-05:00,0.00641,0.7065,-0.04255,-0.20275,-0.25735,0.12516,-0.14936,0.05009,0.76385
2000-11-29 00:00:00-05:00,-0.02102,0.71694,-0.04008,-0.20516,-0.19303,0.08718,-0.16131,0.07812,0.73836
2000-11-30 00:00:00-05:00,-0.0472,0.8974,-0.1654,-0.20444,-0.17312,0.06578,-0.15837,0.1054,0.67994
