Date,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2018-07-24 00:00:00-04:00,105.73822021484375,45.40210723876953,57.67506408691406,25.01012420654297,79.77918243408203,67.25076293945312,52.31161880493164,69.09626007080078,43.67601013183594
2018-07-25 00:00:00-04:00,106.51448059082031,45.747169494628906,58.15632629394531,25.063682556152344,80.79764556884766,68.273681640625,52.72142791748047,69.9632568359375,43.801753997802734
2018-07-26 00:00:00-04:00,105.95597076416016,45.98870849609375,58.790367126464844,25.05475616455078,80.57032775878906,68.79871368408203,53.024314880371094,68.888916015625,44.27119827270508
2018-07-27 00:00:00-04:00,105.68144226074219,46.04909133911133,58.538272857666016,25.10831069946289,79.98832702636719,68.80777740478516,52.82833480834961,67.71092224121094,44.12868881225586
2018-07-30 00:00:00-04:00,104.83893585205078,45.997344970703125,59.019554138183594,25.126169204711914,80.03379821777344,68.12884521484375,52.73032760620117,66.65545654296875,43.86042785644531
2018-07-31 00:00:00-04:00,105.33118438720703,46.21300506591797,58.9126091003418,24.947647094726562,80.87039947509766,69.63155364990234,53.211395263671875,66.83451843261719,44.254432678222656
2018-08-01 00:00:00-04:00,104.81053161621094,45.824806213378906,58.09521484375,24.947647094726562,80.88858795166016,68.69009399414062,52.66796875,67.43765258789062,43.96941375732422
2018-08-02 00:00:00-04:00,105.52997589111328,46.2906379699707,57.77436065673828,24.95657730102539,81.18869018554688,68.5995864868164,52.32052230834961,68.2857894897461,44.18737030029297
2018-08-03 00:00:00-04:00,105.88970184326172,46.83413314819336,57.476444244384766,25.09938621520996,81.670654296875,68.66293334960938,52.81941604614258,68.53080749511719,44.681968688964844
2018-08-06 00:00:00-04:00,106.59967041015625,46.87726593017578,57.69034194946289,25.2332706451416,81.816162109375,68.76252746582031,52.801605224609375,68.89836120605469,44.71550750732422
2018-08-07 00:00:00-04:00,107.09192657470703,46.59257888793945,58.118125915527344,25.349313735961914,81.82524871826172,69.25135803222656,52.97978210449219,69.1622314453125,44.6484489440918
2018-08-08 00:00:00-04:00,107.20553588867188,46.23888397216797,57.69796371459961,25.411785125732422,81.95256042480469,68.9435806274414,52.757057189941406,69.35070037841797,44.413719177246094
2018-08-09 00:00:00-04:00,107.60309600830078,46.100860595703125,57.16326141357422,25.260047912597656,81.86164093017578,68.56336212158203,53.04212951660156,69.37897491455078,44.61491012573242
2018-08-10 00:00:00-04:00,106.70381164550781,45.928321838378906,57.51464080810547,24.965497970581055,81.50697326660156,67.95684051513672,52.275997161865234,68.8229751586914,44.42211151123047
2018-08-13 00:00:00-04:00,106.1642074584961,45.928321838378906,56.78129959106445,24.724502563476562,81.53425598144531,67.63096618652344,51.7503776550293,68.72872161865234,44.48078536987305
2018-08-14 00:00:00-04:00,107.196044921875,46.24751281738281,56.91879653930664,24.95657730102539,81.91619873046875,68.10167694091797,52.18690490722656,69.15278625488281,44.57299041748047
2018-08-15 00:00:00-04:00,105.88970184326172,46.43730163574219,54.9326286315918,24.76020622253418,81.77977752685547,67.77582550048828,51.35839080810547,68.53080749511719,44.983768463134766
2018-08-16 00:00:00-04:00,106.41034698486328,47.1015510559082,55.32986831665039,25.09046173095703,82.58000946044922,68.63577270507812,51.670204162597656,68.8323745727539,45.4699821472168
2018-08-17 00:00:00-04:00,106.50501251220703,47.4638786315918,55.467376708984375,25.144014358520508,82.83464050292969,69.05220031738281,52.05327224731445,68.93603515625,45.7047119140625
2018-08-20 00:00:00-04:00,107.2623291015625,47.437992095947266,55.84170150756836,25.22435188293457,83.10746765136719,69.51387023925781,52.41852951049805,68.8323745727539,45.545433044433594
2018-08-21 00:00:00-04:00,108.1142807006836,47.1015510559082,56.124332427978516,25.322534561157227,83.10746765136719,70.02987670898438,52.62342834472656,68.94548034667969,45.21849060058594
2018-08-22 00:00:00-04:00,108.2278823852539,46.80824661254883,56.796566009521484,25.2332706451416,83.18931579589844,69.3509521484375,52.35616683959961,69.15278625488281,44.883174896240234
2018-08-23 00:00:00-04:00,108.12374877929688,46.69611358642578,56.52921676635742,25.11724090576172,83.16204833984375,69.15177154541016,51.999820709228516,69.30357360839844,44.849632263183594
2018-08-24 00:00:00-04:00,108.75798797607422,46.635719299316406,56.94171905517578,25.206497192382812,83.56214141845703,69.45051574707031,52.676883697509766,70.00096130371094,45.04244613647461
2018-08-27 00:00:00-04:00,109.45848846435547,46.661598205566406,57.36185073852539,25.545677185058594,83.86223602294922,70.3285903930664,53.398475646972656,70.64177703857422,44.765804290771484
2018-08-28 00:00:00-04:00,109.67621612548828,46.50631332397461,57.1174201965332,25.518896102905273,83.90770721435547,70.18376159667969,53.193572998046875,70.76427459716797,44.6735954284668
2018-08-29 00:00:00-04:00,110.90682983398438,46.558067321777344,57.46881103515625,25.509977340698242,84.45332336425781,70.2380599975586,53.5944709777832,71.40510559082031,45.00054168701172
2018-08-30 00:00:00-04:00,110.2725830078125,46.411415100097656,57.308387756347656,25.3136043548584,84.38967895507812,69.74922943115234,52.96195602416992,71.18836975097656,45.01730728149414
2018-08-31 00:00:00-04:00,110.70802307128906,46.394161224365234,56.86533737182617,25.286832809448242,84.37150573730469,69.79450225830078,52.801605224609375,71.24491882324219,44.824501037597656
2018-09-04 00:00:00-04:00,110.91629791259766,46.333778381347656,56.74308776855469,25.411785125732422,83.69857025146484,69.74018096923828,52.436336517333984,70.97161102294922,45.025672912597656
2018-09-05 00:00:00-04:00,109.7235336303711,46.86863708496094,56.66670608520508,25.429645538330078,84.0350341796875,70.2380599975586,52.783782958984375,70.08575439453125,45.654422760009766
2018-09-06 00:00:00-04:00,109.42061614990234,46.99802780151367,55.62016677856445,25.3136043548584,84.0350341796875,70.45532989501953,52.89068603515625,69.5768814086914,45.914283752441406
2018-09-07 00:00:00-04:00,109.4111557006836,46.90314483642578,55.61252212524414,25.286832809448242,84.1623306274414,70.2380599975586,52.54324722290039,69.3412857055664,45.352622985839844
2018-09-10 00:00:00-04:00,109.81822204589844,47.06705093383789,55.589603424072266,25.260047912597656,83.94405364990234,70.60017395019531,52.60560607910156,69.5580062866211,45.57896423339844
2018-09-11 00:00:00-04:00,110.69857025146484,46.89451599121094,56.1166877746582,25.286832809448242,83.87133026123047,70.58206939697266,52.71250534057617,70.15172576904297,45.461605072021484
2018-09-12 00:00:00-04:00,110.90682983398438,47.437992095947266,56.406978607177734,25.05475616455078,84.28965759277344,70.79933166503906,52.7392463684082,69.85958862304688,45.41969299316406
2018-09-13 00:00:00-04:00,111.0961685180664,47.36898422241211,56.429893493652344,25.019058227539062,85.3354263305664,71.22477722167969,52.94414138793945,70.6794662475586,45.76339340209961
2018-09-14 00:00:00-04:00,110.67963409423828,47.23958206176758,56.72781753540039,25.197568893432617,85.05351257324219,71.57782745361328,52.92632293701172,70.6229248046875,45.52029037475586
